,GDP,CPI,PPI,Interest,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Diluted EPS,MA30,MA7,Walmart,S&P500
2016-07-13,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.41651643117269,20.832508632114955,20.797800064086914,2152.429931640625
2016-07-14,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.445614051818847,20.824437277657644,20.820404052734375,2163.75
2016-07-15,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.471510314941405,20.83129801068987,20.811927795410156,2161.739990234375
2016-07-16,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.495522880554198,20.82443755013602,20.811927795410156,2161.739990234375
2016-07-17,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.51784070332845,20.81757708958217,20.811927795410156,2161.739990234375
2016-07-18,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.5434544245402,20.81071662902832,20.85995101928711,2166.889892578125
2016-07-19,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.570668919881186,20.8018376486642,20.80910301208496,2163.780029296875
2016-07-20,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.596188481648763,20.817577362060547,20.8458194732666,2173.02001953125
2016-07-21,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.621519215901692,20.824437277657644,20.769548416137695,2165.169921875
2016-07-22,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.64091771443685,20.81717218671526,20.778024673461914,2175.030029296875
2016-07-23,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.657867685953775,20.8123288835798,20.778024673461914,2175.030029296875
2016-07-24,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.671521949768067,20.807485580444336,20.778024673461914,2175.030029296875
2016-07-25,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.686494572957358,20.802642277308873,20.834524154663086,2168.47998046875
2016-07-26,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.703350512186685,20.79900986807687,20.828876495361328,2169.179931640625
2016-07-27,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.720018196105958,20.801834651402064,20.71305274963379,2166.580078125
2016-07-28,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.737156867980957,20.782867976597377,20.690452575683594,2170.06005859375
2016-07-29,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.4,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.75344797770182,20.77156857081822,20.614179611206055,2173.60009765625
2016-07-30,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.3,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.758250745137534,20.748162133353098,20.614179611206055,2173.60009765625
2016-07-31,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.3,18.15,7.29,12.61,12.49,25.19,7.0,5.12,-68.86,4.7,3.66,3.53,3.53,22.09,34.13,11.95,0.33,20.757780202229817,20.724755695887975,20.614179611206055,2173.60009765625
2016-08-01,0.03924354407082853,0.008683633430518256,-0.03197524497163495,0.3,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.75928700764974,20.70134925842285,20.843000411987305,2170.840087890625
2016-08-02,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.768421173095703,20.70256015232631,20.65937042236328,2157.030029296875
2016-08-03,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.771434338887534,20.678344999040878,20.60569953918457,2163.7900390625
2016-08-04,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.77265847524007,20.663008826119558,20.70738983154297,2164.25
2016-08-05,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.774164962768555,20.66542843409947,20.83734703063965,2182.8701171875
2016-08-06,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.77359987894694,20.697309494018555,20.83734703063965,2182.8701171875
2016-08-07,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.775765482584635,20.729190553937638,20.83734703063965,2182.8701171875
2016-08-08,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.775012016296387,20.761071613856725,20.718700408935547,2180.889892578125
2016-08-09,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.770303662618,20.743314470563615,20.775203704833984,2181.739990234375
2016-08-10,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.76747875213623,20.759862082345144,21.034034729003906,2175.489990234375
2016-08-11,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.771209780375163,20.82105282374791,20.99136734008789,2185.7900390625
2016-08-12,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.780957857767742,20.861621039254324,21.0169677734375,2184.050048828125
2016-08-13,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.788263448079427,20.887281145368302,21.0169677734375,2184.050048828125
2016-08-14,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.794815572102866,20.912941251482284,21.0169677734375,2184.050048828125
2016-08-15,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.80165023803711,20.938601357596262,20.854841232299805,2190.14990234375
2016-08-16,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.80308068593343,20.9580500466483,20.73253059387207,2178.14990234375
2016-08-17,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.800434112548828,20.951953887939453,20.743911743164062,2182.219970703125
2016-08-18,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.79656613667806,20.91050774710519,21.133588790893555,2187.02001953125
2016-08-19,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.807382329305014,20.930825097220286,20.70978546142578,2183.8701171875
2016-08-20,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.802847862243652,20.88694190979004,20.70978546142578,2183.8701171875
2016-08-21,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.800855763753255,20.843058722359793,20.70978546142578,2183.8701171875
2016-08-22,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.79858112335205,20.79917553492955,20.678491592407227,2182.639892578125
2016-08-23,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.79526335398356,20.773982729230607,20.470853805541992,2186.89990234375
2016-08-24,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.7850243250529,20.73660033089774,20.544801712036133,2175.43994140625
2016-08-25,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.775366910298665,20.708156040736608,20.257526397705078,2172.469970703125
2016-08-26,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.756321907043457,20.583004270281112,20.234771728515625,2169.0400390625
2016-08-27,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.74037920633952,20.51514516557966,20.234771728515625,2169.0400390625
2016-08-28,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.725189844767254,20.44728606087821,20.234771728515625,2169.0400390625
2016-08-29,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.712542915344237,20.379426956176758,20.3087215423584,2180.3798828125
2016-08-30,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.702360979715984,20.326602663312638,20.283124923706055,2176.1201171875
2016-08-31,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.691325823465984,20.29978425162179,20.320104598999023,2170.949951171875
2016-09-01,0.03924354407082853,0.010553158595656864,-0.027618551328817187,0.3,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.67389596303304,20.26768466404506,20.718313217163086,2170.860107421875
2016-09-02,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.6758607228597,20.333511352539062,20.62160873413086,2179.97998046875
2016-09-03,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.67639102935791,20.38877378191267,20.62160873413086,2179.97998046875
2016-09-04,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.673531659444173,20.44403621128627,20.62160873413086,2179.97998046875
2016-09-05,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.666340382893882,20.499298640659877,20.62160873413086,2179.97998046875
2016-09-06,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.659149106343587,20.543996810913086,20.763822555541992,2186.47998046875
2016-09-07,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.656698290507,20.612667901175364,20.4964542388916,2186.159912109375
2016-09-08,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.649290084838867,20.637860706874303,20.43103790283203,2181.300048828125
2016-09-09,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.637817891438804,20.59682137625558,19.99584197998047,2127.81005859375
2016-09-10,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.603211466471354,20.50742612566267,19.99584197998047,2127.81005859375
2016-09-11,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.570027287801107,20.418030875069753,19.99584197998047,2127.81005859375
2016-09-12,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.53598976135254,20.328635624476842,20.462316513061523,2159.0400390625
2016-09-13,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.517501386006675,20.305879592895508,20.325788497924805,2127.02001953125
2016-09-14,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.494462076822916,20.243303298950195,20.342863082885742,2125.77001953125
2016-09-15,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.477396138509114,20.221361705235072,20.593158721923828,2147.260009765625
2016-09-16,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.472750409444174,20.244521822248185,20.72684669494629,2139.159912109375
2016-09-17,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.47218157450358,20.348951067243302,20.72684669494629,2139.159912109375
2016-09-18,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.458623504638673,20.45338031223842,20.72684669494629,2139.159912109375
2016-09-19,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.45919221242269,20.557809557233536,20.504987716674805,2139.1201171875
2016-09-20,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.45236562093099,20.563905443464005,20.470853805541992,2139.760009765625
2016-09-21,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.44440123240153,20.58462905883789,20.533428192138672,2163.1201171875
2016-09-22,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.43956578572591,20.611852645874023,20.556180953979492,2177.179931640625
2016-09-23,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.442410024007163,20.606570107596262,20.578943252563477,2164.68994140625
2016-09-24,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.443548075358073,20.585441044398717,20.578943252563477,2164.68994140625
2016-09-25,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.45426197052002,20.564311981201172,20.578943252563477,2164.68994140625
2016-09-26,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.46573435465495,20.543182918003627,20.371294021606445,2146.10009765625
2016-09-27,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.470285097757976,20.524083818708146,20.57325553894043,2159.929931640625
2016-09-28,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.481567891438804,20.538712637765066,20.419658660888672,2171.3701171875
2016-09-29,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.48526579538981,20.522459847586497,20.118152618408203,2151.1298828125
2016-09-30,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.47976671854655,20.45988437107631,20.51351547241211,2168.27001953125
2016-10-01,0.03924354407082853,0.015486446201652182,-0.011634056054997344,0.29,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.48621374766032,20.450537545340403,20.51351547241211,2168.27001953125
2016-10-02,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.29,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.47938715616862,20.441190719604492,20.51351547241211,2168.27001953125
2016-10-03,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.29,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.475784047444662,20.43184389386858,20.482229232788086,2161.199951171875
2016-10-04,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.47113806406657,20.447691781180247,20.40827178955078,2150.489990234375
2016-10-05,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.464026832580565,20.424122674124582,20.385520935058594,2159.72998046875
2016-10-06,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.45615723927816,20.419245856148855,19.728471755981445,2160.77001953125
2016-10-07,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.42164554595947,20.363577161516464,19.540752410888672,2153.739990234375
2016-10-08,0.04230950308698267,0.01685924966243646,-0.004266666666666752,0.4,18.96,7.43,13.32,13.38,25.96,7.18,5.1,15.36,4.63,3.22,3.12,3.12,30.54,41.35,11.12,0.4,20.389788818359374,20.224611009870255,19.540752410888672,2153.739990234375
